@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,noap,rchn,strg,umzg,untr}
@data
"bei der Beschwerde Abteilung sind Leute dabei die einen einfach aus der Leitung klicken erstens zweitens stehen ständig irgendwelche Positionen in der Rechnung wo man nicht  beantragt hat drittens die Hotline ist  zu lahm und und taub und  da reichen die sechzig Sekunden nicht  um das alles noch zu erläutern", rchn
"die Beratung ist schlecht gewesen der Service von der von  online ist das allerletzte und ich bin stinkesauer und erbitte einen dringenden Rückruf unter null eins sechs null neun null fünf null sechs fünf zwei vier und zwar bitte innerhalb der nächsten Minuten ich bin richtig sauer", noap
"ich wurde überhaupt nicht mit dem Kunden mit der Kunden Hotline verbunden", untr
"von März  mindestens seit Februar  hin", rchn
"von März  mindestens seit Februar  hin", noap
"unfreundlich falsche Tarif Angaben", kmpt
"die Service Leistung hat nicht stattgefunden", noap
"ich  ich erwarte auf eine präzise Frage eine präzise Antwort und nicht irgendwelches Rumgeeiere dazu bin ich einfach schon zu lange Kunde bei T-Mobile also eine solche Behandlung hat ein zahlender Kunde nicht verdient", kmpt
"zu lange Wartezeit überhaupt keine Beratung wieder rausgeschmissen aus dem Gespräch", noap
"zu lange Wartezeit überhaupt keine Beratung wieder rausgeschmissen aus dem Gespräch", knbr
"die Dame ist sehr arrogant und sie sollte auf ihre Kunden eingehen danke", kmpt
"ich hätt gern einen Mitarbeiter gesprochen und nicht dieses Warteband und keine Antwort erhalten", untr
"ich habe mir gewünscht das jemand sofort tätig wird und mich nicht an eine andere Telefonnummer verweist die ich erst am Montag erreiche", noap
"Mitarbeiterin von  die Mitarbeiterin war nicht sehr freundlich und auch nicht sehr kompetent", kmpt
"ich wurde einfach unterbrochen", knbr
"ich bin nicht durchgekommen verdammt", knbr
"ihre Kollegin war sehr unfreundlich und ich frage wie heißen sie ich sie hat gesagt ich sage nicht meine Namen ich  hab ich gesagt  warum sagen sie nicht ihre Name  so und sehr unfreundlich war es", kmpt
"die Antwort warum erzählen sie mir den Scheiß von ihrer Kollegin super ich werde mich beschweren", noap
"die Auskunft über die Rechnung", rchn
"Rechnung von andren Anbietern ich habe Rechnungen von anderen Anbietern gekriegt  wo die Nummern gesperrt sind deswegen bin ich damit nicht zufrieden", rchn
"ich hatte einen technischen Kundendienst verbindlich bestellt oder sie haben mir die  Daten gegeben vom zwölften sechsten nachmittags ab sechzehn Uhr ich habe gestern früher Feierabend gemacht und über zwei Stunden gewartet und keiner kam von ihnen keine Nachricht nichts danke tschüss", kdsv
"diese Computer Stimme gesprochen aber ich habe mit niemand gesprochen obwohl ich zum zweiten Mal versuche  ich konnte überhaupt kein Gespräch führen ich konnte meine Sorgen überhaupt nicht los werden ich möchte gern endlich einen Berater sprechen", untr
"im Prinzip alles", noap
"weil ich habe hier eine  Kündigung zu haben danke tschüss", rchn
"weil ich habe hier eine  Kündigung zu haben danke tschüss", kdsv
"keine Antwort auf die Lösung meines Problemes da ich am Handy keinen Funk Kontakt mehr habe Gespräch wurde einfach abgebrochen", knbr
"ich wollte ab der ersten  kostenlos telefonieren und konnte aber erst ab der zweiten Minute telefonieren und dann auch nur in die T-Mobile Netze", kdsv
"ich hab bestimmt zehn Minuten jetzt in einer Warteschleife gehangen mir hundert tausend Mal sagen lassen müssen das alle Service Mitarbeiter momentan beschäftigt sind ja irgendwann hat geklingelt dann kam eine halbe Minute gar nichts mehr und dann hat ihre Stimme mir gesagt das das Gespräch jetzt beendet ist und das sich bedanken das ich noch an der Befragung teilnehme dem hab ich nie zugestimmt aber auch nie ein Service Gespräch gehabt toll super Mist", noap
"ich hab bestimmt zehn Minuten jetzt in einer Warteschleife gehangen mir hundert tausend Mal sagen lassen müssen das alle Service Mitarbeiter momentan beschäftigt sind ja irgendwann hat geklingelt dann kam eine halbe Minute gar nichts mehr und dann hat ihre Stimme mir gesagt das das Gespräch jetzt beendet ist und das sich bedanken das ich noch an der Befragung teilnehme dem hab ich nie zugestimmt aber auch nie ein Service Gespräch gehabt toll super Mist", untr
"ich hatte ein Problem mit meinem Web_and_walk Stick ich wollte dem Service Mitarbeiter das Problem schilderten schildern  mitten wo ich beim erklären war", kdsv
"ich hatte ein Problem mit meinem Web_and_walk Stick ich wollte dem Service Mitarbeiter das Problem schilderten schildern  mitten wo ich beim erklären war", noap
"die genaue Anschrift oder Telefonnummer des Service Systems", noap
"ich sollte umgeleitet ich sollte umgeleitet werden an einen zuständigen bin  aus der Leitung geflogen kann mich jetzt wieder einwählen und wieder zehn Minuten oder noch länger warten es ist eine Riesen Sauerei das wir hier so lange Wartezeiten haben Punkt aus", kmpt
"ich sollte umgeleitet ich sollte umgeleitet werden an einen zuständigen bin  aus der Leitung geflogen kann mich jetzt wieder einwählen und wieder zehn Minuten oder noch länger warten es ist eine Riesen Sauerei das wir hier so lange Wartezeiten haben Punkt aus", noap
"ich hatte mit einem Herrn gesprochen wegen der Sache mit meinem Telefon hier und das Gespräch war mit einem Mal abgebrochen", noap
"ich habe einen Auftrag gegeben vor drei Woche und der Kollege sagte ich habe  ich bekomme nach einer Woche meinen Anschluss  Zeit ich brauche Telefon stellen sie sich vor sie sind beim Umzug jede Moment sie  brauchen Telefon also", umzg
"ich habe einen Auftrag gegeben vor drei Woche und der Kollege sagte ich habe  ich bekomme nach einer Woche meinen Anschluss  Zeit ich brauche Telefon stellen sie sich vor sie sind beim Umzug jede Moment sie  brauchen Telefon also", noap
"die  die Mitarbeiterin hat mir gar nicht zugehört und einfach aufgelegt", noap
"die Kündigungs Fristen sind viel zu lang und die Tarife sind auch zu hoch", kdsv
"ich habe seit ich habe seit gestern Nacht habe ich massive Probleme online zu kommen das dauert Stunden lang bis sich die Seiten aufbauen und die Telekom sagt mir erst morgen kann sich ein Techniker darum kümmern es ist eine bodenlose Unverschämtheit", strg
"Gespräch wurde das Gespräch wurde einfach beendet", knbr
"ich bin nicht mit einem Service Mitarbeiter verbunden worden sondern gleich zu der  und unterhalte mich mit irgendwelchen Automaten sehr unzufrieden bin ich", untr
"keine Verbindung bekommen", knbr
"seit vier Wochen steh ich fast täglich mit ihnen in Kontakt weil mein Internet Anschluss nicht funktioniert soeben wurde ich nach drei Mal  verbinden einfach nach fünf Minuten Warteschleife Schleife aus der  Leitung geschmissen vielen Dank", strg
"seit vier Wochen steh ich fast täglich mit ihnen in Kontakt weil mein Internet Anschluss nicht funktioniert soeben wurde ich nach drei Mal  verbinden einfach nach fünf Minuten Warteschleife Schleife aus der  Leitung geschmissen vielen Dank", kmpt
"sehr unfreundlich", kmpt
"Frau Grobe die Gesprächs Partnerin hat das Gespräch einfach beendet ich erwarte dringend einen Rückruf ihrer Beschwerde Abteilung", noap
"Frau Grobe die Gesprächs Partnerin hat das Gespräch einfach beendet ich erwarte dringend einen Rückruf ihrer Beschwerde Abteilung", noap
"das Gespräch wurde beendet ohne das ich eine Auskunft bekam", knbr
"ich bin sehr unzufrieden damit das ich meinen Tarif nicht runter wechseln kann auf einen den jemand den jeder andere bekommt   das ich nicht auf die neun und dreißig fünf und neunzig bei dem  Call and Comfort komme den jeder Neukunde auch bekommen kann", kdsv
"ja  ich hatte eine Störung gemeldet ich hatte eine Störung gemeldet und  ja mittlerweile warte ich dreißig Minuten und es hat sich noch nichts getan außer das jetzt halt auf  ja besetzt dann gestellt wurde geschaltet wurde", strg
"ja  ich hatte eine Störung gemeldet ich hatte eine Störung gemeldet und  ja mittlerweile warte ich dreißig Minuten und es hat sich noch nichts getan außer das jetzt halt auf  ja besetzt dann gestellt wurde geschaltet wurde", noap
"letztendlich keinen erreicht", knbr
"der  der Kundenberater hat einfach aufgelegt und sich meines Problems überhaupt nicht angenommen und sich in keinster Weise mit mir auseinander gesetzt so eine schlechte Reaktion habe ich noch nie erhalten ich habe mein Problem geschildert und der Kollege hat einfach aufgelegt so was ist mir wirklich noch nicht passiert", noap
"das Gespräch war noch nicht beendet das ist erst mal gut  nicht gut was versprochen wurde wurde bis jetzt noch nicht gehalten von der Telekom und das viele Briefe beziehungsweise Faxe verloren gegangen sind", knbr
"ich habe fünf mal die Rufnummer angerufen null acht hundert  drei hundert dreißig   zwanzig jedes Mal hab ich keine Antwort bekommen beziehungsweise die Kollegen wollten verbinden und jedes Mal wurde das Gespräch getrennt Sau Laden", knbr
"Punkt eins die lange Wartezeit von fast zwanzig Minuten das halte ich für langsam daneben Punkt zwei dieses ganze Spektakel was über worüber dieses Thema hier handelte Punkt drei das man von dieser  lange mit das war es", noap
"Punkt eins die lange Wartezeit von fast zwanzig Minuten das halte ich für langsam daneben Punkt zwei dieses ganze Spektakel was über worüber dieses Thema hier handelte Punkt drei das man von dieser  lange mit das war es", knbr
"mussten mit jemand sprechen das geht", kmpt
"Gespräch", knbr
"ja es geht um die  Online Rechnung   Zugang bekomme und Gesprächs Partner also das ist wirklich Stunden man will nur seine Rechnung haben und muss Stunden damit verbringen im Internet und per Telefon zu warten und zu fragen es ist unglaublich also früher hat man die zugeschickt bekommen und da war der Fall erledigt und da hat man auch Unterlagen gehabt das ist sehr sehr ärgerlich ich bin langjähriger  online Kunde und ich muss sagen das wird hier immer schlechter in dem Bereich da müsst ihr dringend was unternehmen auf Wiederhören", rchn
"ja es geht um die  Online Rechnung   Zugang bekomme und Gesprächs Partner also das ist wirklich Stunden man will nur seine Rechnung haben und muss Stunden damit verbringen im Internet und per Telefon zu warten und zu fragen es ist unglaublich also früher hat man die zugeschickt bekommen und da war der Fall erledigt und da hat man auch Unterlagen gehabt das ist sehr sehr ärgerlich ich bin langjähriger  online Kunde und ich muss sagen das wird hier immer schlechter in dem Bereich da müsst ihr dringend was unternehmen auf Wiederhören", noap
"alles war scheiße", noap
"außerdem durch die  am Telefon nervt man den Kunden noch zusätzlich es werden ständig Falschaussage getroffen und ich bin wirklich sehr unzufrieden mit der Telekom und überlege jetzt nach über einen Wechsel zum nächst möglichen Zeitpunkt", noap
"außerdem durch die  am Telefon nervt man den Kunden noch zusätzlich es werden ständig Falschaussage getroffen und ich bin wirklich sehr unzufrieden mit der Telekom und überlege jetzt nach über einen Wechsel zum nächst möglichen Zeitpunkt", kmpt
"ich habe im  Punkt ein    Gerät gekauft nachdem ich jetzt noch  ein Display Ausdruck kriege erneuern sie ihr Abonnement    darauf bin ich überhaupt nicht hingewiesen ich habe gar nichts abonniert  mir entstehen dadurch Kosten die ich nicht gewusste habe ich finde dieses dieser Verkauf war zum Teil nicht richtig", kdsv
"nicht mal ein Gespräch gehabt  das gibt doch gar nicht", untr
"der liebe  der liebe Kundenberater hat das Gespräch von sich aus beendet ohne überhaupt irgendwas zu tun und jetzt darf ich das Gespräch was zu nichts geführt hat auch noch beurteilen so und kann wieder versuchen mein Problem zu klären indem ich wieder bei ihnen von vorne anfange und das find ich nicht besonders lustig fertig", noap
"oder Kompetenzen sind unzufrieden so das der Kunde nicht glücklich gemacht werden kann auf das Anliegen was man hat", kmpt
"es hat mich drei Anrufe gekostet von der Zeit her bis ich überhaupt mal zu einem Kundenberater durch gekommen bin mehrmals wurde ich also ich wurde zwei Mal aus der Leitung rausgeworfen das ist natürlich schwach", knbr
"ich rufe ich rufe zum fünften Mal an und reklamiere weil mein  nicht funktioniert das war", noap
"ich  ich komme einfach nicht richtig durch an die richtige Stelle ich habe ein Handy gekauft und bekomme heute den die Bestätigung dafür und werde einfach nicht an die richtige Stelle  verbunden es geht um eine Eintragung in das  Telefon Verzeichnis was ich nicht möchte Punkt", kdsv
"überhaupt nicht angenommen ich hab überhaupt kein Gespräch geführt und von daher bitte ich um einen Rückruf", untr
"überhaupt nicht angenommen ich hab überhaupt kein Gespräch geführt und von daher bitte ich um einen Rückruf", noap
"alles", noap
"ich fass es nicht", noap
"ich habe vor dem dreißigsten fünften meinen Telefon Anschluss beantragt Umzugs technisch bin vom  deswegen  ich  muss alle Telefonate über das Handy führen und des en kann ich noch nicht einmal meinen Internet Anschluss nicht mal nutzen den ich eigentlich zu beruflichen Zwecken benötige und es wäre schön wenn ich endlich mal einen Telefon Anschluss hätte", umzg
"ich habe vor dem dreißigsten fünften meinen Telefon Anschluss beantragt Umzugs technisch bin vom  deswegen  ich  muss alle Telefonate über das Handy führen und des en kann ich noch nicht einmal meinen Internet Anschluss nicht mal nutzen den ich eigentlich zu beruflichen Zwecken benötige und es wäre schön wenn ich endlich mal einen Telefon Anschluss hätte", noap
"unfreundlich", kmpt
"es war keine konstruktive Beratung ich habe auf all die Fragen die ich an T-Mobile gerichtet habe per  Mail keine Antwort bisher und ich wollte erreichen das der Kunden Mitarbeiter mir diese Antworten gibt leider nicht erfolgt", kmpt
"weil sie zu blöd sind um zuzuhören", noap
"nachdem ich endlich eine reale Person am Apparat hatte wurde ich nachdem ich meine Frage gestellt hatte sofort weggedrückt und war wieder in dieser Sprachsteuerung geholfen wurde mir gar nicht danke", noap
"wurde nicht  verbunden", knbr
"na na  für sein Telefon", noap
"das Gespräch wurde vom Mitarbeiter der Telekom einfach beendet und das ohne das er mir noch mal eine Begründung genannt hat warum das angeblich mit dem DSL bei mir noch nicht funktionieren würde Punkt", noap
