@relation eacciTranscripts
@attribute transcript string
@attribute class {kdsv,kmpt,knbr,untr,noap}
@data
"ich war mit diesem Gespräch sehr zufrieden Ihre Mitarbeiterin hat mich gut aufgeklärt und informiert es war sehr angenehm", noap
"ich warte das gerne ab bis alles richtig geschalten ist der  Berater hat mich super informiert", noap
"also ich war mit der Bedienung und dem Gespräch  mit der Kundenberaterin sehr zufrieden sie hat mir auch sofort  geholfen obwohl ich meine eigene Postleitzahl nicht wusste und  hat mir auch noch einen Tipp gegeben wo ich einen  Akku für meinen alten Blackberry bekomme also super äußerst zufrieden", kdsv
"jetzt", noap
"meine gehörlose Schwester eine Störung in der Leitung hatte ich bin gleich sehr zu dem Flatnet Tarif gekommen den ich mir  Kollegin zwei bei der Telekom", kdsv
"nein das Gespräch war angenehm sehr höflich und kompetent ich bin wirklich  überrascht", noap
"der Kollege war etwas unfreundlich am Telefon und  die Auskunft für mich ungenügend", kmpt
"ja so ein Mist", noap
"Ihre Mitarbeiter war Mitarbeiterin war sehr freundlich konnte mir alle Auskünfte erteilen und  ich würde gerne wieder mit ihr telefonieren", noap
"das Angebot und der Hinweis war sehr wichtig und sehr interessant wo im Internet nicht ersichtlich war  und das war sehr gut auch von dem Kollegen", noap
"ja ich war mit dem Beratungsgespräch sehr zufrieden der Kollege war sehr freundlich konnte mir bei meinem Anliegen auch  helfen ich hoffe dementsprechend auf einen Rückruf und das ist alles was ich dazu zu sagen habe vielen lieben Dank", noap
"Neuerungen alles in allem gesehen ein wunderbar sehr gutes Gespräch hat mir gut gefallen", kdsv
"eine sehr kompetente und zufrieden stellende Antwort Ihrer Mitarbeiter  sofortige Auskunft zu allen Problemen", noap
"ich warte immer noch auf die Verbindung mit Eurer Technik nicht auf die Abfrage wie mir das Gespräch gefallen hat", knbr
"es war ein sehr freundlicher Berater", noap
"die Dame war sehr nett und hat mir geholfen wenn es funktioniert was sie mir versprochen hat dann ist alle in Ordnung dann bin ich zufrieden", noap
"tausend verschiedene Nummern und immer ein Ziel totale Scheiße die Technik", noap
"ja ich bin sehr zufrieden mit dem Kundenservice immer sehr freundlich und sehr nett danke", noap
"ich bin eigentlich immer zufrieden", noap
"also ich war sehr zufrieden eben mit dem Gespräch der Mann war sehr hilfsbereit und auch sehr freundlich und mir wurde jetzt geholfen vielen Dank", noap
"also ich bin mit dem Service sehr zufrieden ob das jetzt ein Herr oder eine Dame am Telefon war ich kann da nichts Negatives sagen  also eine Änderung Flatrate Flatrate oder wie die heißen so also ich bin jedenfalls zufrieden", kdsv
"ja ich hoffe das wird helfen die Service  oder zu fragen vielen Dank", kdsv
"ja ich hoffe das wird helfen die Service  oder zu fragen vielen Dank", kmpt
"die Beratung war sehr kompetent danke  und", noap
"Interview", untr
"ich bin nicht ich bin nicht unzufrieden mit dem  Herrn den ich am Telefon hatte sondern ich bin unzufrieden weil hier das Datum was uns vorgegeben wurde der Kundenservice der kommen wollte am achten zwölften schon am siebten da war  da kann aber natürlich der  der  der Service den ich am Telefon hatte nichts dafür aber ich finde es nicht in Ordnung vom Kunden  von dem Techniker", kdsv
"so das war bisher alles sehr befriedigend und jetzt ist mein Wunsch dass ich  geleitet wird werde wie mir das versprochen wurde  es ist nämlich so dass ich meine Tochter von der Schule abholen muss und man will dann nicht so lange in der Leitung hängen ohne einem Ziel näher zu kommen", untr
"und möchte mich auch für die eben geführte Beratung bedanken", noap
"mit meinem Anliegen mit Ihnen überhaupt nicht reden und daher kann ich das  kann ich nicht zufrieden sein", knbr
"das Gespräch und die Auskunft hat mir sehr  geholfen möcht ich mit sehr zufrieden markieren", noap
"ja das Gespräch ist sehr kompetent verlaufen  es ist rasch gegangen und  es ist wie ich schon gesagt habe zu meiner vollen Zufriedenheit gelaufen", noap
"und ich bin sehr verärgert", kdsv
"und ich bin sehr verärgert", kdsv
"ich war  das dumme ist nur dass ich beim nächsten Anruf nicht wieder bei diesem Mitarbeiter raus komme das finde ich schade  muss man wieder alles von vorne erklären", noap
"ja mein Name ist  bitte", noap
"also nur zu empfehlen im Vergleich zu anderen Anbietern", noap
"nicht langatmig ich bedanke mich", noap
"nicht nur eine angenehme Stimme hat sondern auch kompetent war schönen Dank", noap
"jetzt", noap
"nachdem ich zum vierten Mal wegen dieser Angelegenheit bei Ihnen anrufe bekomme ich eine unverschämte freche rotznäsige kleine Göre ans Telefon die völlig unqualifiziert dummes Zeug erzählt keine Ahnung hat und mich nicht  verbunden hat an die Person die ich sprechen wollte nämlich eine technische Person  ich hatte die Kunden Kontonummer genannt und sie wollte alle möglichen anderen Geschichten haben die mir jetzt nicht vorliegen und ich möchte dieses dieses Problem jetzt endlich gelöst haben aber hab eine dumme freche Gans hier am Telefon gefunden die mir unverschämt gekommen ist in einer unverschämten Art und Weise wie ich es auf der Straße nur kennen lernen würde wenn ich es wollte danke schön Wiederhören", kmpt
"ja  und", kdsv
"alles in allem kam mir die Dame sehr inkompetent vor sie wusste gar nicht worum es geht obwohl ich ihr mein Anliegen zuvor geschildert habe", kmpt
"das war wurde mir versprochen den Splitter  abzuschicken wir hatten ja noch Sonnabend und Montag Postlieferungen er ist bis heute noch nicht da und heute soll die Freischaltung erfolgen das ärgert mich maßlos", kdsv
"ich bin  sehr  freundlich behandelt worden", noap
"ein wenig zu lang ausgefallen bis man verbunden wurde denke ich  es kann auch kürzer gehen danke", noap
"ja ich bin ein wenig überrascht über die  doch sehr undefinierten Aussagen Ihrer Mitarbeiter ich habe mit einem Herrn    es Ihr Disponent konnte mir nicht sagen ob dieser Auftrag bereits angenommen wurde und hat es jetzt irgendwie nur an irgendwelche Leute in Dortmund  gegeben ich bin echt  sprachlos sprachlos also fällt mir nichts mehr zu ein", kmpt
"ja ich bin ein wenig überrascht über die  doch sehr undefinierten Aussagen Ihrer Mitarbeiter ich habe mit einem Herrn    es Ihr Disponent konnte mir nicht sagen ob dieser Auftrag bereits angenommen wurde und hat es jetzt irgendwie nur an irgendwelche Leute in Dortmund  gegeben ich bin echt  sprachlos sprachlos also fällt mir nichts mehr zu ein", kdsv
"sehr nette Kundenberater", noap
"sofort nach Wahl der Servicenummer war auch gleich ein Mitarbeiter am Telefon ich bin sehr sehr sehr zufrieden und der war natürlich noch ganz freundlich na freundlich sind wir ja eigentlich alle schönen Dank", noap
"der Name der Dame denn buchstabiert weil sie den Namen so hingerotzt hat und darüber war sie beleidigt hat mich rausgeschmissen also das ist ja wohl eine Frechheit", kmpt
"war sehr freundlich hat alles geklappt bin zufrieden", noap
"wenn ich den Namen richtig verstanden hab weil ich seine unverschämten Äußerungen doch recht dreist fand", kmpt
"eine Störung am Internet heute morgen ich werde  von dem Kollegen verbunden und dann meldet sich ein Band unser Büro ist nicht besetzt das hilft mir nicht  es ist fünf vor sieben", kdsv
"eine Störung am Internet heute morgen ich werde  von dem Kollegen verbunden und dann meldet sich ein Band unser Büro ist nicht besetzt das hilft mir nicht  es ist fünf vor sieben", knbr
"der ganze  keine Antwort erhalten das ist eine Riesenfrechheit j  ich werd es noch mal versuchen telefonisch also das kann es nicht sein", kdsv
"der ganze  keine Antwort erhalten das ist eine Riesenfrechheit j  ich werd es noch mal versuchen telefonisch also das kann es nicht sein", kmpt
"freundlich also  spitze es können sich andere andere Anbieter oder andere   Unternehmen da eine Scheibe abschneiden", noap
"ja der Mitarbeiter war freundlich und hat meine Fragen und mein Anliegen ebenso freundlich wie kompetent beantwortet", noap
"jetzt hoffe ich nur noch dass Ihr das alles hinbekommt", noap
"kompetentes flüssiges Fachpersonal wunderschön", noap
"Freischaltungs Termin und Termin des  Technikers zu bekommen und es kann keine Aussage getroffen werden", kdsv
"Freischaltungs Termin und Termin des  Technikers zu bekommen und es kann keine Aussage getroffen werden", kmpt
"ja ich bin mit dem mit der Bedienung sehr sehr zufrieden und", noap
"ja das Gespräch lief ganz gut  für mich im Moment mal gereicht", kdsv
"wenn das Gespräch wie es gelaufen ist so auch eintritt finde ich war das eine gute Beratung danke", noap
"also ich bin äußerst zufrieden mit der Beratung und zwar mit allen die ich bisher nötig hatte", noap
"aus meiner Sicht", noap
"Telekom treu solange Sie solche Mitarbeiter haben eins kann ich sagen wohl dem Chef der einen solchen Mitarbeiter hat der mich jetzt betreut hat", noap
"ich hab noch keine  ich wurde durch Sie jetzt unterbrochen ich warte immer noch auf den Herrn der mir da  hilft", knbr
"in diesem Gespräch ging es um eine Rückportierung einer Telefonnummer und ich muss sagen dass Ihre Kollegin ausgesprochen unverschämt war am Telefon   der Vorgang ist von Ihrer Seite nicht geklärt worden und sie hat einfach aufgelegt und wir überlegen ob wir den Anbieter wechseln", kdsv
"in diesem Gespräch ging es um eine Rückportierung einer Telefonnummer und ich muss sagen dass Ihre Kollegin ausgesprochen unverschämt war am Telefon   der Vorgang ist von Ihrer Seite nicht geklärt worden und sie hat einfach aufgelegt und wir überlegen ob wir den Anbieter wechseln", kmpt
"der Grund ist unterschiedliche Angabe von Mitarbeiter", kmpt
"ich finde es sehr schade dass der Vorgang nicht entsprechend meinen Wünschen aufgeklärt werden konnte", kdsv
"ich finde es sehr schade dass der Vorgang nicht entsprechend meinen Wünschen aufgeklärt werden konnte", kmpt
"das Gespräch war gestern mit zwei Damen und heute mit dem jungen Mann in Mecklenburg Vorpommern  ganz ganz positiv", noap
"na das Gespräch verlief sehr sehr gut allerdings ging um die Portierung einer Festnetznummer und  die Dame konnte mir dort nur bedingt  helfen weil bei meinem lokalen Anbieter es sich nicht um eine Kündigung handelt sondern lediglich um ein Downgrade von DSL mit ISDN Anschluss auf rein DSL  positiv sie hat  das sehr positiv geäußert und in Aussicht gestellt negativ eine Aussage  wie es doch bei vielen Anbietern in der Vergangenheit gelaufen ist konnte nicht getroffen werden allerdings  erwarte ich auch von einem Kundendienst nicht dass unbedingt auf lokale Anbieter eingegangen werden kann deswegen hab ich es trotzdem mit gut bewertet", kdsv
"Ihr Mitarbeiter hat mich sehr gut beraten und hat mir also auch  bei der ganzen Fragestellung  ich sag mal das war eine sehr sehr gute Beratung", noap
"ich möcht einfach dass  dass ich bedient werd das kann nicht sein dass das so lange dauert alles", kmpt
"ich bin sehr zufrieden mit der Beratung und und der Auflösung des Problems nur die Wartezeit bis ich dran gekommen bin das war halt ein wenig lang aber dafür könnt Ihr ja nichts ich wünsch Euch noch einen Schönen Tag und ein schönes Fest tschüss", kmpt
"na gut es ging um die Kündigung die ich schon lang gekündigt haben hab bis jetzt noch keinen Bescheid bekommen und jetzt hab ich angerufen und meine Untermieter haben schon lange die Kündigung für eine Woche bekommen und jetzt hab ich Bescheid bekommen dass meine Kündigung unterwegs ist und jetzt ist für mich der Fall erledigt ist in Ordnung", kdsv
"das Gespräch wurde leider getrennt ich bin gar nicht zu dem Kundenberater gekommen ich bitte nochmals um Verbindung", knbr
"also der Mitarbeiter war sehr freundlich sehr hilfsbereicht und  hat auch gerade mit mir jetzt einen Versuch gestartet dass ich wieder Internet bekommen  was mich trotzdem ein bisschen ärgert dass es jetzt schon das dritte Mal innerhalb von zwei Wochen ist und ich mir nicht sicher bin das  eigentliche Problem wirklich behoben wird oder ob es  wieder nur ein Internetzugang auf Zeit ist das bin ich jetzt mal gespannt aber der Anruf war sehr freundlich und  hilfreich", kdsv
"das Gespräch hat sehr lange gedauert Berater war schlecht informiert", kmpt
"ich habe dem Kundenberater nur meine Kundennummer gegeben und dann ist das Gespräch durch Ihren automatischen Fragegeschichte unterbrochen worden ich weiß nicht was nun wird", untr
"offensichtlich ist die Telekom nicht bereit Anschlüsse an andere Netze  zu geben die Probleme die mir bereitet werden konnten nicht gelöst werden weil sie an anderer Stelle verursacht wurden", kdsv
"offensichtlich ist die Telekom nicht bereit Anschlüsse an andere Netze  zu geben die Probleme die mir bereitet werden konnten nicht gelöst werden weil sie an anderer Stelle verursacht wurden", kmpt
"im Gegensatz zu früher ist also jetzt diese Beratung einwandfrei gewesen früher hat man hundertmal suchen müssen und jetzt war wunderbar", kmpt
"unwahrscheinlich lästig ist die per Band  ja wie soll man sagen per Band funktionierende Abfrage am Anfang was man haben möchte warum weshalb wieso weil das meistens sowieso nicht funktioniert", noap
"die Beratung war vollständig in Ordnung ich bin zufrieden", noap
"ich bin zufrieden mit den Service Leistungen die ich bisher   hier in dem Servicecenter hatte", noap
"unsere Unterredung ist unterbrochen worden ich war noch gar nicht fertig mit dem Gespräch", untr
"das Gespräch war ganz okay aber  die Erreichbarkeit der Nummer ließ zu wünschen übrig erst  schönen Tag auf Wiederhören", untr
"die Verbindung zu dem Servicemitarbeiter in der mir vorgebenden Nummer war sehr lange das heißt ich habe fast fünf Minuten gewartet ehe ich verbunden wurde", kmpt
"ich wurde bis jetzt nur von der Telekom verscheißert  das ist keine Auskunft kein Service das ist  ein Schlampen Haufen ist das", kmpt
"der war sehr freundlich hatte sehr viel Geduld und seine Auskunft war war so dass ich sie auch verstanden habe und damit was anfangen kann ich kann mich bei ihm nur bedanken", noap
"sehr nette und kompetente Mitarbeiter", noap
"ich war mit den   mit den Ausführungen und mit der Unterrichtung der Kollegin sehr zufrieden", noap
"sehr gute und kompetente Beratung muss ich ganz ehrlich sagen der  alles zu meiner vollsten Zufriedenheit erledigt", noap
"ich bin mit dem Gespräch sehr unzufrieden es war ein sehr pampiger  Servicemitarbeiter   der  auf meine Fragen überhaupt nicht eingegangen ist mich eigentlich auch hingestellt dass ich seine Ausführungen nicht nachvollziehen kann im Prinzip gesagt ob ich zu dumm dazu bin ja wobei ich dann nach seinem Namen gefragt hab und er aufgelegt hat ich muss sagen wenn so die Telekom quasi ihre ihre Kunden   dazumal  beraten tut und Servicenummern ausgibt mit solche unqualifizierten Leute nicht dann ist es wirklich sehr sehr schwer und sehr schwer dass man diesen Firmen da überhaupt noch die die Stange hält ja weil das ist eine absolutes Frechheit muss ich sagen ja also ich möcht jetzt auch gern mit jemand sprechen und wenn es geht der da am Telefon ist und nicht immer mit irgendwelchen Dummbändern sprechen nicht wo ich überhaupt nicht weiß werd kommt da raus außerdem  schauen wir mal was passiert wieder", kmpt
